104,MSFT,27.62999916,28.01000023,397,0.380001068,1.375320592,,,,,,,,,,,,
105,MSFT,27.90999985,27.87999916,398,-0.030000687,-0.107490816,,,,,,,,,,,,
106,SNE,14.64999962,14.75,758,0.100000381,0.682596478,,,,,,,,,,,,
107,MSFT,27.87000084,28.29000092,401,0.420000076,1.506996999,,,,,,,,,,,,
108,TMUS,20.62000084,20.81999969,551,0.199998856,0.969926515,,,,,,,,,,,,
109,TTWO,15.40999985,15.48999977,744,0.079999924,0.519142923,,,,,,,,,,,,
110,AAPL,15.41857147,15.55714321,747,0.138571739,0.898732671,,,,,,,,,,,,
111,AMD,2.609999895,2.660000086,4458,0.050000191,1.915716197,,,,,,,,,,,,
112,QCOM,64.72000122,65.41000366,183,0.690002441,1.066134778,,,,,,,,,,,,
113,JNJ,79.01000214,79.83000183,151,0.819999695,1.037842897,,,,,,,,,,,,
114,MSFT,28.15999985,28.31999969,429,0.159999847,0.568181279,,,,,,,,,,,,
115,MSFT,28.61000061,29.56999969,425,0.959999084,3.355466844,,,,,,,,,,,,
116,MSFT,30.28000069,30.70000076,415,0.420000076,1.387054382,,,,,,,,,,,,
117,TMUS,23.37999916,23.71999931,545,0.340000153,1.454235093,,,,,,,,,,,,
118,MSFT,31.94000053,32.56000137,405,0.620000839,1.941142232,,,,,,,,,,,,
119,MSFT,33.09999847,33.41999817,398,0.319999695,0.966766494,,,,,,,,,,,,
120,AAPL,16.38071442,15.71428585,813,-0.666428566,-4.068373021,,,,,,,,,,,,
121,MCD,99.05000305,99.80000305,129,0.75,0.757193313,,,,,,,,,,,,
122,AAPL,15.67464256,14.38178635,821,-1.292856216,-8.248074629,,,,,,,,,,,,
123,AAPL,14.61499977,15.03071404,808,0.415714264,2.844435651,,,,,,,,,,,,
124,QCOM,60.90999985,61.34999847,199,0.439998627,0.722375025,,,,,,,,,,,,
125,AMD,4.320000172,4.409999847,2833,0.089999676,2.083325745,,,,,,,,,,,,
126,AAPL,15.36428642,15.47785664,813,0.113570213,0.73918313,,,,,,,,,,,,
127,TTWO,16.43000031,16.75,766,0.319999695,1.947654832,,,,,,,,,,,,
128,QCOM,62.20999908,62.88999939,206,0.680000305,1.09307236,,,,,,,,,,,,
129,TXN,38.93000031,39.36000061,333,0.430000305,1.104547397,,,,,,,,,,,,
130,JNJ,93.76999664,94.26999664,139,0.5,0.533219599,,,,,,,,,,,,
131,AAPL,16.46464348,16.81928635,800,0.354642868,2.153966276,,,,,,,,,,,,
132,AAPL,17.48464394,17.78142929,770,0.296785355,1.697405768,,,,,,,,,,,,
133,JNJ,90.69999695,87,151,-3.699996948,-4.079379353,,,,,,,,,,,,
134,QCOM,67.83000183,69.38999939,193,1.559997559,2.299863654,,,,,,,,,,,,
135,AAPL,17.66571426,17.08749962,760,-0.578214645,-3.273089538,,,,,,,,,,,,
136,QCOM,67.48999786,68,192,0.510002136,0.755670695,,,,,,,,,,,,
137,TTWO,16.94000053,17.21999931,773,0.279998779,1.652885304,,,,,,,,,,,,
138,CSCO,22.93000031,23.20999908,580,0.279998779,1.221102379,,,,,,,,,,,,
139,AMD,3.319999933,3.339999914,4059,0.019999981,0.602409076,,,,,,,,,,,,
140,MCD,97.66000366,98.18000031,138,0.519996643,0.532456096,,,,,,,,,,,,
141,MSFT,38.02000046,38.84999847,358,0.829998016,2.183056303,,,,,,,,,,,,
142,INTC,24.26000023,24.96999931,574,0.709999084,2.926624393,,,,,,,,,,,,
143,AMD,3.660000086,3.660000086,3916,0,0,,,,,,,,,,,,
144,PEP,82.69000244,82.98000336,173,0.290000916,0.350708558,,,,,,,,,,,,
145,MSFT,37.40999985,36.09000015,384,-1.319999695,-3.528467523,,,,,,,,,,,,
146,JNJ,92.73999786,92,149,-0.739997864,-0.797927411,,,,,,,,,,,,
147,CSCO,22.27000046,22.48999977,618,0.219999313,0.987872963,,,,,,,,,,,,
148,AMD,3.720000029,3.720000029,3737,0,0,,,,,,,,,,,,
149,MSFT,37.75,37.93999863,368,0.189998627,0.50330762,,,,,,,,,,,,
150,INTC,24.42000008,24.67000008,572,0.25,1.023751021,,,,,,,,,,,,
151,AAPL,18.64500046,18.89571381,757,0.250713348,1.344667966,,,,,,,,,,,,
152,AAPL,18.79428673,18.9642868,761,0.170000076,0.90453061,,,,,,,,,,,,
153,AAPL,18.97285652,19.12321472,760,0.1503582,0.792491104,,,,,,,,,,,,
154,AAPL,19.14607048,19.3392868,759,0.193216324,1.009169605,,,,,,,,,,,,
155,MSFT,40.34000015,41.15000153,364,0.810001373,2.00793597,,,,,,,,,,,,
156,AMD,4.070000172,4.119999886,3683,0.049999714,1.228494147,,,,,,,,,,,,
157,AAPL,19.37678528,20.2932148,783,0.91642952,4.729523017,,,,,,,,,,,,
158,PEP,85.51999664,86.93000031,185,1.410003662,1.648741484,,,,,,,,,,,,
159,MSFT,40.50999832,39.68000031,398,-0.829998016,-2.048872009,,,,,,,,,,,,
160,QCOM,79.86000061,80.58000183,198,0.720001221,0.901579283,,,,,,,,,,,,
161,TXN,46.65999985,47,342,0.340000153,0.728675854,,,,,,,,,,,,
162,QCOM,80.48000336,79.62999725,199,-0.850006104,-1.056170562,,,,,,,,,,,,
163,MSFT,41.99000168,42.22000122,378,0.229999542,0.547748352,,,,,,,,,,,,
164,AAPL,23.82999992,24.24250031,671,0.412500381,1.731012937,,,,,,,,,,,,
165,MSFT,44.08000183,45.45000076,369,1.369998932,3.107982929,,,,,,,,,,,,
166,AMD,4.570000172,4.139999866,3672,-0.430000305,-9.409196696,,,,,,,,,,,,
167,AAPL,23.62000084,23.81749916,643,0.197498322,0.836148664,,,,,,,,,,,,
168,AAPL,23.99749947,24.33250046,638,0.335000992,1.395982912,,,,,,,,,,,,
169,AAPL,24.375,24.62249947,637,0.247499466,1.015382424,,,,,,,,,,,,
170,AMD,4.210000038,4.25,3729,0.039999962,0.95011785,,,,,,,,,,,,
171,INTC,35.15000153,34.90000153,450,-0.25,-0.711237522,,,,,,,,,,,,
172,AMD,3.960000038,3.980000019,3974,0.019999981,0.505050019,,,,,,,,,,,,
173,JNJ,104.7200012,105.8799973,151,1.159996033,1.107712012,,,,,,,,,,,,
174,AAPL,25.39500046,25.57250023,629,0.177499771,0.698955574,,,,,,,,,,,,
175,TTWO,23.70999908,21.84000015,679,-1.869998932,-7.886963324,,,,,,,,,,,,
176,AAPL,24.95249939,25.09749985,594,0.145000458,0.581105947,,,,,,,,,,,,
177,QCOM,71.19999695,72.05000305,209,0.850006104,1.193828848,,,,,,,,,,,,
178,AAPL,24.41749954,24.57999992,618,0.162500381,0.665507871,,,,,,,,,,,,
179,INTC,31.57999992,32.65999985,481,1.079999924,3.41988577,,,,,,,,,,,,
180,AMD,2.640000105,2.680000067,5954,0.039999962,1.51515001,,,,,,,,,,,,
181,AAPL,26.20750046,26.35000038,608,0.142499924,0.543737179,,,,,,,,,,,,
182,MSFT,46.49000168,46.93999863,345,0.449996948,0.967943498,,,,,,,,,,,,
183,PEP,96.16999817,97.51999664,168,1.349998474,1.403762608,,,,,,,,,,,,
184,PEP,96.88999939,98.48999786,169,1.599998474,1.651355645,,,,,,,,,,,,
185,TXN,51.63000107,52.63999939,323,1.009998322,1.956223708,,,,,,,,,,,,
186,AAPL,29.11750031,29.76749992,584,0.649999619,2.232333173,,,,,,,,,,,,
187,AAPL,29.39999962,29.81749916,591,0.417499542,1.420066489,,,,,,,,,,,,
188,AAPL,29.73250008,28.06500053,593,-1.667499542,-5.608339487,,,,,,,,,,,,
189,AMD,2.660000086,2.690000057,6263,0.029999971,1.127818437,,,,,,,,,,,,
190,AAPL,28.13500023,28.44750023,598,0.3125,1.110716181,,,,,,,,,,,,
191,AAPL,28.47750092,27.23749924,598,-1.240001678,-4.354320564,,,,,,,,,,,,
192,AAPL,27.38750076,27.56500053,594,0.177499771,0.648105034,,,,,,,,,,,,
193,AMD,2.470000029,2.579999924,6639,0.109999895,4.453436997,,,,,,,,,,,,
194,MSFT,42.65999985,42.65999985,401,0,0,,,,,,,,,,,,
195,AMD,3.119999886,3.160000086,5490,0.0400002,1.282057748,,,,,,,,,,,,
196,JNJ,100.4400024,101.3799973,172,0.939994812,0.935876931,,,,,,,,,,,,
197,MSFT,44.06000137,42.25999832,397,-1.800003052,-4.085344974,,,,,,,,,,,,
198,PEP,94.09999847,95.47000122,178,1.370002747,1.455900923,,,,,,,,,,,,
199,AMD,2.839999914,2.769999981,5999,-0.069999933,-2.464786456,,,,,,,,,,,,
200,T,32.68999863,33.45000076,508,0.760002136,2.324876623,,,,,,,,,,,,
201,AAPL,32.41749954,32.62250137,524,0.205001831,0.632380146,,,,,,,,,,,,
202,AMD,2.299999952,2.299999952,7440,0,0,,,,,,,,,,,,
203,JNJ,100.5800018,101.3199997,170,0.739997864,0.735730613,,,,,,,,,,,,
204,INTC,32.68999863,32.86000061,527,0.170001984,0.520042798,,,,,,,,,,,,
205,INTC,32.97000122,33.36000061,525,0.38999939,1.182891645,,,,,,,,,,,,
206,AAPL,32.51750183,32.51750183,539,0,0,,,,,,,,,,,,
207,AAPL,32.84749985,33.15000153,533,0.302501678,0.920927559,,,,,,,,,,,,
208,TXN,54.56000137,55.95999908,324,1.399997711,2.565978145,,,,,,,,,,,,
209,AAPL,32.94499969,31.80750084,550,-1.137498856,-3.452720796,,,,,,,,,,,,
210,TMUS,39.56999969,39.15999985,442,-0.409999847,-1.036138111,,,,,,,,,,,,
211,TTWO,28.26000023,28.5,613,0.239999771,0.849256083,,,,,,,,,,,,
212,AAPL,31.41500092,31.93499947,556,0.51999855,1.655255563,,,,,,,,,,,,
213,AAPL,32.12749863,32.74250031,553,0.615001678,1.914253225,,,,,,,,,,,,
214,PEP,97.30999756,98.01999664,186,0.709999084,0.729626043,,,,,,,,,,,,
215,MSFT,47.58000183,42.00999832,383,-5.57000351,-11.70660634,,,,,,,,,,,,
216,AAPL,28.22999954,28.44000053,570,0.210000992,0.743893005,,,,,,,,,,,,
217,MSFT,43.06999969,43.43000031,376,0.36000061,0.835850042,,,,,,,,,,,,
218,AMD,1.820000052,1.840000033,8995,0.019999981,1.098900019,,,,,,,,,,,,
219,AAPL,29.10250092,27.93499947,568,-1.16750145,-4.0116877,,,,,,,,,,,,
220,AMD,1.860000014,1.870000005,8542,0.00999999,0.537633892,,,,,,,,,,,,
221,PEP,98.97000122,99.69999695,161,0.729995728,0.737592926,,,,,,,,,,,,
222,MSFT,47.61999893,47.91999817,337,0.299999237,0.629985812,,,,,,,,,,,,
223,QCOM,58.97000122,59.49000168,274,0.520000458,0.881805065,,,,,,,,,,,,
224,AAPL,29.77000046,30.24749947,548,0.477499008,1.603960366,,,,,,,,,,,,
225,PEP,102.1900024,101.5199966,162,-0.670005798,-0.655647111,,,,,,,,,,,,
226,TMUS,38.43999863,36,428,-2.439998627,-6.347551285,,,,,,,,,,,,
227,TTWO,35.18999863,35.38000107,438,0.190002441,0.539933074,,,,,,,,,,,,
228,AAPL,27.62249947,27.76749992,562,0.145000458,0.524936051,,,,,,,,,,,,
229,QCOM,48.06999969,49.31999969,324,1.25,2.60037447,,,,,,,,,,,,
230,AAPL,27.24500084,24.74250031,587,-2.502500534,-9.185173268,,,,,,,,,,,,
231,AMD,2.390000105,2.039999962,6085,-0.350000143,-14.64435681,,,,,,,,,,,,
232,AAPL,24.14999962,24.70999908,514,0.559999466,2.318838405,,,,,,,,,,,,
233,AMD,1.909999967,1.929999948,6650,0.019999981,1.047119439,,,,,,,,,,,,
234,JNJ,104.1600037,104.1600037,123,0,0,,,,,,,,,,,,
235,AAPL,24.21999931,24.41250038,529,0.192501068,0.79480212,,,,,,,,,,,,
236,TTWO,37.5,34.65999985,345,-2.840000153,-7.57333374,,,,,,,,,,,,
237,MSFT,54.06999969,54.93000031,221,0.86000061,1.590531931,,,,,,,,,,,,
238,AAPL,27.38999939,27.60499954,443,0.215000153,0.784958588,,,,,,,,,,,,
239,AAPL,27.78000069,28.02750015,440,0.247499466,0.890926781,,,,,,,,,,,,
240,PEP,103.7699966,103.6800003,119,-0.089996338,-0.086726743,,,,,,,,,,,,
241,INTC,30.04000092,30.56999969,410,0.529998779,1.76431013,,,,,,,,,,,,
242,MSFT,50.50999832,51.91999817,248,1.409999847,2.791526221,,,,,,,,,,,,
243,MSFT,52.11999893,52.43999863,247,0.319999695,0.613967194,,,,,,,,,,,,
244,INTC,31.65999985,32.04999924,410,0.38999939,1.23183636,,,,,,,,,,,,
245,MSFT,50.13999939,50.40999985,262,0.270000458,0.538493141,,,,,,,,,,,,
246,AAPL,23.83250046,24,554,0.167499542,0.702819843,,,,,,,,,,,,
247,TTWO,37.31000137,37.63999939,356,0.329998016,0.884476023,,,,,,,,,,,,
248,AMD,5.070000172,5.070000172,2648,0,0,,,,,,,,,,,,
249,AAPL,23.98500061,24.12249947,559,0.137498856,0.573270178,,,,,,,,,,,,
250,MSFT,52.59000015,52.93999863,256,0.349998474,0.665522862,,,,,,,,,,,,
251,JNJ,122.9199982,123.7699966,110,0.849998474,0.69150544,,,,,,,,,,,,
252,AAPL,24.69499969,24.88999939,554,0.194999695,0.789632303,,,,,,,,,,,,
253,AAPL,24.96750069,26.06749916,552,1.099998474,4.405721213,,,,,,,,,,,,
254,QCOM,62.50999832,62.22000122,230,-0.289997101,-0.463921146,,,,,,,,,,,,
255,SNE,32.36999893,32.79999924,442,0.430000305,1.328391472,,,,,,,,,,,,
256,AAPL,27.27000046,26.15999985,532,-1.11000061,-4.070409211,,,,,,,,,,,,
257,QCOM,60.52000046,61.81999969,230,1.299999237,2.148048954,,,,,,,,,,,,
258,AAPL,26.98749924,27.18250084,527,0.195001602,0.722562696,,,,,,,,,,,,
259,QCOM,62.54000092,62.88000107,229,0.340000153,0.543652299,,,,,,,,,,,,
260,MSFT,57.25,57.91999817,251,0.669998169,1.170302479,,,,,,,,,,,,
261,MSFT,57.81999969,56.70000076,252,-1.119998932,-1.937044168,,,,,,,,,,,,
262,PEP,105.9199982,106.8300018,135,0.910003662,0.859142445,,,,,,,,,,,,
263,TXN,68.41999817,69.86000061,210,1.440002441,2.104651388,,,,,,,,,,,,
264,AAPL,29.36750031,27.57749939,501,-1.790000916,-6.09517629,,,,,,,,,,,,
265,AMD,7,7.090000153,1975,0.090000153,1.285716466,,,,,,,,,,,,
266,AAPL,27.49749947,27.98749924,509,0.489999771,1.781979382,,,,,,,,,,,,
267,MSFT,61.11999893,61.81999969,233,0.700000763,1.145289226,,,,,,,,,,,,
268,MSFT,62.16999817,62.5,231,0.330001831,0.530805599,,,,,,,,,,,,
269,QCOM,69.33999634,65.22000122,209,-4.119995117,-5.941729643,,,,,,,,,,,,
270,TTWO,49.36000061,49.86999893,276,0.509998322,1.03322187,,,,,,,,,,,,
271,AMD,11.48999977,11.55000019,1198,0.06000042,0.522196874,,,,,,,,,,,,
272,INTC,36.54000092,36.83000183,378,0.290000916,0.793653279,,,,,,,,,,,,
273,MSFT,62.61000061,63.20000076,222,0.590000153,0.942341714,,,,,,,,,,,,
274,AAPL,29.99250031,30.41749954,469,0.424999237,1.417018364,,,,,,,,,,,,
275,QCOM,54.04999924,54.65000153,264,0.600002289,1.110087507,,,,,,,,,,,,
276,MSFT,65.77999878,64.47000122,219,-1.309997559,-1.9914831,,,,,,,,,,,,
277,AAPL,34.17499924,34.47249985,414,0.29750061,0.870521191,,,,,,,,,,,,
278,PEP,109.7300034,111.0899963,130,1.359992981,1.23939938,,,,,,,,,,,,
279,AAPL,35.17250061,35.52750015,411,0.354999542,1.009309933,,,,,,,,,,,,
280,AAPL,34.95999908,35.31499863,417,0.354999542,1.015444941,,,,,,,,,,,,
281,AAPL,35.22999954,35.91999817,418,0.689998627,1.958554174,,,,,,,,,,,,
282,QCOM,57.36000061,57.36000061,262,0,0,,,,,,,,,,,,
283,AMD,14.55000019,13.22999954,1033,-1.320000648,-9.072169287,,,,,,,,,,,,
284,INTC,36.75,36.99000168,372,0.240001678,0.653065792,,,,,,,,,,,,
285,AAPL,36.63249969,37.25749969,375,0.625,1.706135277,,,,,,,,,,,,
286,MSFT,68.94000244,69.80000305,203,0.86000061,1.247462402,,,,,,,,,,,,
287,AAPL,38.40250015,38.75500107,369,0.352500916,0.917911371,,,,,,,,,,,,
288,AAPL,38.84249878,36.12250137,368,-2.719997406,-7.002632404,,,,,,,,,,,,
289,AAPL,35.91999817,36.11249924,370,0.192501068,0.535916141,,,,,,,,,,,,
290,MSFT,68.16999817,68.69999695,196,0.529998779,0.777466325,,,,,,,,,,,,
291,PEP,115.5100021,116.5,116,0.989997864,0.857066787,,,,,,,,,,,,
292,AAPL,38.02249908,38.33750153,357,0.315002441,0.828463276,,,,,,,,,,,,
293,QCOM,53.13999939,53.65999985,257,0.520000458,0.978548106,,,,,,,,,,,,
294,INTC,36,35.22000122,384,-0.779998779,-2.166663276,,,,,,,,,,,,
295,MSFT,73.40000153,74.33000183,184,0.930000305,1.267030362,,,,,,,,,,,,
296,MSFT,73.98000336,74.76000214,185,0.779998779,1.054337313,,,,,,,,,,,,
297,AAPL,40.21500015,38.50249863,344,-1.712501526,-4.258365086,,,,,,,,,,,,
298,TMUS,61.68000031,62.31000137,215,0.630001068,1.021402505,,,,,,,,,,,,
299,AMD,13.47000027,13.72000027,995,0.25,1.855976207,,,,,,,,,,,,
300,PEP,111.5100021,111.5100021,122,0,0,,,,,,,,,,,,
301,AAPL,39,39.47499847,350,0.474998474,1.217944805,,,,,,,,,,,,
302,AAPL,39.97000122,40.97249985,345,1.002498627,2.508127586,,,,,,,,,,,,
303,QCOM,54.65999985,64.54000092,259,9.880001068,18.07537705,,,,,,,,,,,,
304,AMD,11.93000031,11.44999981,1401,-0.480000496,-4.023474297,,,,,,,,,,,,
305,AMD,11.17000008,11,1437,-0.170000076,-1.521934424,,,,,,,,,,,,
306,QCOM,64.5,65.22000122,245,0.720001221,1.116280962,,,,,,,,,,,,
307,AAPL,43.05749893,43.36000061,371,0.302501678,0.702552833,,,,,,,,,,,,
308,AAPL,43.75,44.04499817,367,0.294998169,0.674281529,,,,,,,,,,,,
309,QCOM,65.37999725,66.23000336,247,0.850006104,1.300101161,,,,,,,,,,,,
