,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
77,ABNB,55,208.6199951,"March 15, 2021 at 03:15:00 PM",ABNB,55,209.2115021,"March 15, 2021 at 03:40:00 PM"
78,AAPL,93,123.5950012,"March 15, 2021 at 03:40:00 PM",AAPL,93,123.8700027,"March 15, 2021 at 03:55:00 PM"
79,NVDA,21,528.1199951,"March 15, 2021 at 03:55:00 PM",NVDA,21,536,"March 16, 2021 at 09:35:00 AM"
80,ABNB,55,213.964798,"March 16, 2021 at 09:35:00 AM",ABNB,55,213.75,"March 16, 2021 at 09:50:00 AM"
81,SNE,110,106.9199982,"March 16, 2021 at 09:50:00 AM",SNE,110,107.0350037,"March 16, 2021 at 10:20:00 AM"
82,AAPL,93,126.4100037,"March 16, 2021 at 10:25:00 AM",AAPL,93,126.5149994,"March 16, 2021 at 10:40:00 AM"
83,INTC,180,65.47000122,"March 16, 2021 at 10:45:00 AM",INTC,180,65.65499878,"March 16, 2021 at 11:20:00 AM"
84,AAPL,93,126.7192993,"March 16, 2021 at 11:20:00 AM",,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,START,10000,,CHANGE,,,
,,buys,922100.7316,$,1825.195631,,,
,,sells,912141.0324,%,18.25195631,,,
,,END,11825.19563,,,,,
