,BUYS,BUYS,BUYS,BUYS,SELLS,SELLS,SELLS,SELLS
32,TTWO,52,201.58999633789062,"February 04, 2021 at 12:00:00 PM",TTWO,52.0,202.05499267578125,"February 04, 2021 at 12:30:00 PM"
33,MSFT,44,240.62989807128906,"February 04, 2021 at 12:30:00 PM",MSFT,44.0,240.96499633789062,"February 04, 2021 at 01:25:00 PM"
34,JNJ,65,161.80999755859375,"February 04, 2021 at 01:25:00 PM",JNJ,65.0,161.80999755859375,"February 04, 2021 at 01:30:00 PM"
35,MCD,50,210.55999755859375,"February 04, 2021 at 01:30:00 PM",MCD,50.0,210.82000732421875,"February 04, 2021 at 01:50:00 PM"
36,CSCO,225,47.189998626708984,"February 04, 2021 at 01:50:00 PM",CSCO,225.0,47.286598205566406,"February 04, 2021 at 02:05:00 PM"
37,T,369,28.819900512695312,"February 04, 2021 at 02:05:00 PM",T,369.0,28.979999542236328,"February 05, 2021 at 09:30:00 AM"
38,MSFT,44,242.481201171875,"February 05, 2021 at 09:30:00 AM",MSFT,44.0,243.14999389648438,"February 08, 2021 at 09:30:00 AM"
39,CSCO,219,48.790000915527344,"February 08, 2021 at 09:40:00 AM",CSCO,219.0,48.880001068115234,"February 08, 2021 at 09:45:00 AM"
40,AMD,119,89.9800033569336,"February 08, 2021 at 09:50:00 AM",AMD,119.0,90.28980255126953,"February 08, 2021 at 10:05:00 AM"
41,MSFT,44,243.10000610351562,"February 08, 2021 at 10:05:00 AM",MSFT,44.0,243.5,"February 09, 2021 at 09:50:00 AM"
42,TTWO,54,199.1199951171875,"February 09, 2021 at 09:55:00 AM",TTWO,54.0,201.42999267578125,"February 09, 2021 at 10:05:00 AM"
43,INTC,185,58.900001525878906,"February 09, 2021 at 10:10:00 AM",INTC,185.0,58.9900016784668,"February 09, 2021 at 10:20:00 AM"
44,QCOM,74,147.375,"February 09, 2021 at 10:25:00 AM",QCOM,74.0,147.57000732421875,"February 09, 2021 at 10:35:00 AM"
45,CSCO,225,48.595001220703125,"February 09, 2021 at 10:35:00 AM",CSCO,225.0,48.595001220703125,"February 09, 2021 at 10:40:00 AM"
46,JNJ,66,166.0399932861328,"February 09, 2021 at 10:40:00 AM",JNJ,66.0,166.30029296875,"February 09, 2021 at 11:15:00 AM"
47,AAPL,80,136.69000244140625,"February 09, 2021 at 11:25:00 AM",AAPL,80.0,136.69000244140625,"February 09, 2021 at 11:30:00 AM"
48,PEP,78,139.83999633789062,"February 09, 2021 at 11:35:00 AM",PEP,78.0,140.05999755859375,"February 09, 2021 at 11:45:00 AM"
49,TXN,62,174.58999633789062,"February 09, 2021 at 11:45:00 AM",TXN,62.0,175.1999969482422,"February 10, 2021 at 09:30:00 AM"
50,TTWO,54,202.60000610351562,"February 10, 2021 at 09:35:00 AM",TTWO,54.0,198.10000610351562,"February 11, 2021 at 10:40:00 AM"
51,TXN,60,177.60000610351562,"February 11, 2021 at 10:40:00 AM",TXN,60.0,177.8300018310547,"February 11, 2021 at 10:50:00 AM"
52,QCOM,74,145.0449981689453,"February 11, 2021 at 10:50:00 AM",QCOM,74.0,145.40260314941406,"February 11, 2021 at 03:15:00 PM"
53,CSCO,227,47.564998626708984,"February 11, 2021 at 03:15:00 PM",CSCO,227.0,46.755001068115234,"February 16, 2021 at 09:50:00 AM"
54,MSFT,43,244.32000732421875,"February 16, 2021 at 10:00:00 AM",MSFT,43.0,244.7100067138672,"February 16, 2021 at 01:25:00 PM"
55,AAPL,79,133.2884063720703,"February 16, 2021 at 01:25:00 PM",AAPL,79.0,133.47000122070312,"February 16, 2021 at 02:10:00 PM"
56,MCD,49,215.02999877929688,"February 16, 2021 at 02:10:00 PM",MCD,49.0,215.02999877929688,"February 16, 2021 at 03:15:00 PM"
57,QCOM,72,146.74000549316406,"February 16, 2021 at 03:15:00 PM",QCOM,72.0,147.10000610351562,"February 16, 2021 at 03:55:00 PM"
58,AAPL,80,133.16000366210938,"February 16, 2021 at 03:55:00 PM",AAPL,80.0,128.10000610351562,"February 18, 2021 at 10:30:00 AM"
59,PEP,76,134.82000732421875,"February 18, 2021 at 10:30:00 AM",PEP,76.0,135.02000427246094,"February 18, 2021 at 10:40:00 AM"
60,MSFT,42,241.86000061035156,"February 18, 2021 at 10:45:00 AM",MSFT,42.0,242.19000244140625,"February 18, 2021 at 11:20:00 AM"
61,ABNB,52,198.00999450683594,"February 18, 2021 at 11:25:00 AM",ABNB,52.0,198.4241943359375,"February 18, 2021 at 11:30:00 AM"
62,MSFT,42,241.38999938964844,"February 18, 2021 at 11:35:00 AM",MSFT,42.0,241.38999938964844,"February 18, 2021 at 11:40:00 AM"
63,AMD,117,87.85009765625,"February 18, 2021 at 11:50:00 AM",AMD,117.0,87.97000122070312,"February 18, 2021 at 12:00:00 PM"
64,MSFT,42,241.12750244140625,"February 18, 2021 at 12:00:00 PM",MSFT,42.0,241.7100067138672,"February 18, 2021 at 12:20:00 PM"
65,PEP,76,135.19000244140625,"February 18, 2021 at 12:35:00 PM",PEP,76.0,135.42999267578125,"February 18, 2021 at 12:45:00 PM"
66,AAPL,80,128.74000549316406,"February 18, 2021 at 12:45:00 PM",AAPL,80.0,128.97999572753906,"February 18, 2021 at 01:25:00 PM"
67,ABNB,52,197.25,"February 18, 2021 at 01:25:00 PM",ABNB,52.0,197.25,"February 18, 2021 at 01:40:00 PM"
68,AMD,117,88.48999786376953,"February 18, 2021 at 01:45:00 PM",AMD,117.0,88.80500030517578,"February 18, 2021 at 02:00:00 PM"
69,T,356,29.31999969482422,"February 18, 2021 at 02:00:00 PM",T,356.0,29.31999969482422,"February 18, 2021 at 02:05:00 PM"
70,T,356,29.315000534057617,"February 18, 2021 at 02:05:00 PM",T,356.0,29.315000534057617,"February 18, 2021 at 02:10:00 PM"
71,SNE,92,113.502197265625,"February 18, 2021 at 02:15:00 PM",SNE,92.0,113.63500213623047,"February 18, 2021 at 02:35:00 PM"
72,ABNB,52,199.875,"February 18, 2021 at 02:35:00 PM",ABNB,52.0,199.875,"February 18, 2021 at 02:40:00 PM"
73,KO,206,50.689998626708984,"February 18, 2021 at 02:45:00 PM",KO,206.0,50.689998626708984,"February 18, 2021 at 02:50:00 PM"
74,SNE,92,113.62999725341797,"February 18, 2021 at 02:50:00 PM",SNE,92.0,113.75,"February 18, 2021 at 03:10:00 PM"
75,INTC,169,61.75,"February 18, 2021 at 03:15:00 PM",INTC,169.0,61.75,"February 18, 2021 at 03:20:00 PM"
76,QCOM,72,144.27999877929688,"February 18, 2021 at 03:20:00 PM",QCOM,72.0,144.27999877929688,"February 18, 2021 at 03:25:00 PM"
77,TTWO,53,196.27499389648438,"February 18, 2021 at 03:25:00 PM",TTWO,53.0,196.52000427246094,"February 18, 2021 at 03:40:00 PM"
78,PEP,77,135.1699981689453,"February 18, 2021 at 03:40:00 PM",PEP,77.0,135.1699981689453,"February 18, 2021 at 03:45:00 PM"
79,JNJ,63,165.75,"February 18, 2021 at 03:45:00 PM",JNJ,63.0,160.61000061035156,"February 22, 2021 at 10:20:00 AM"
80,JNJ,63,160.72000122070312,"February 22, 2021 at 10:25:00 AM",JNJ,63.0,160.89999389648438,"February 22, 2021 at 10:35:00 AM"
81,MSFT,43,234.4499969482422,"February 22, 2021 at 10:35:00 AM",MSFT,43.0,234.8300018310547,"February 22, 2021 at 11:25:00 AM"
82,AMD,117,87.08000183105469,"February 22, 2021 at 11:25:00 AM",AMD,117.0,87.29000091552734,"February 22, 2021 at 11:40:00 AM"
83,QCOM,72,141.8000030517578,"February 22, 2021 at 11:45:00 AM",QCOM,72.0,134.97000122070312,"February 23, 2021 at 12:50:00 PM"
84,ABNB,53,183.11000061035156,"February 23, 2021 at 12:55:00 PM",ABNB,53.0,183.4842071533203,"February 23, 2021 at 01:05:00 PM"
85,AAPL,79,122.94999694824219,"February 23, 2021 at 01:10:00 PM",AAPL,79.0,123.12259674072266,"February 23, 2021 at 01:20:00 PM"
86,PEP,73,132.82000732421875,"February 23, 2021 at 01:20:00 PM",PEP,73.0,132.9600067138672,"February 23, 2021 at 03:35:00 PM"
87,T,333,29.309999465942383,"February 23, 2021 at 03:35:00 PM",T,333.0,29.309999465942383,"February 23, 2021 at 03:40:00 PM"
88,JNJ,60,160.8300018310547,"February 23, 2021 at 03:50:00 PM",JNJ,60.0,162.39999389648438,"February 24, 2021 at 09:30:00 AM"
89,MSFT,42,230.9499969482422,"February 24, 2021 at 09:35:00 AM",MSFT,42.0,231.22000122070312,"February 24, 2021 at 10:30:00 AM"
90,AAPL,79,123.78500366210938,"February 24, 2021 at 10:35:00 AM",AAPL,79.0,123.78500366210938,"February 24, 2021 at 10:45:00 AM"
91,AAPL,79,123.90499877929688,"February 24, 2021 at 10:45:00 AM",AAPL,79.0,124.06999969482422,"February 24, 2021 at 10:55:00 AM"
92,AAPL,79,124.26000213623047,"February 24, 2021 at 10:55:00 AM",AAPL,79.0,124.60700225830078,"February 24, 2021 at 11:20:00 AM"
93,AMD,117,84.625,"February 24, 2021 at 11:25:00 AM",AMD,117.0,84.76000213623047,"February 24, 2021 at 11:35:00 AM"
94,T,337,29.46500015258789,"February 24, 2021 at 11:35:00 AM",T,337.0,29.46500015258789,"February 24, 2021 at 11:40:00 AM"
95,QCOM,72,137.36000061035156,"February 24, 2021 at 11:40:00 AM",QCOM,72.0,137.9949951171875,"February 24, 2021 at 11:50:00 AM"
96,TMUS,84,118.11499786376953,"February 24, 2021 at 11:50:00 AM",TMUS,84.0,118.11499786376953,"February 24, 2021 at 11:55:00 AM"
97,T,339,29.452199935913086,"February 24, 2021 at 12:05:00 PM",T,339.0,28.71299934387207,"February 25, 2021 at 01:10:00 PM"
98,KO,193,50.18000030517578,"February 25, 2021 at 01:10:00 PM",KO,193.0,50.2400016784668,"February 25, 2021 at 03:55:00 PM"
99,KO,194,50.16999816894531,"February 25, 2021 at 03:55:00 PM",KO,194.0,50.130001068115234,"March 01, 2021 at 10:30:00 AM"
100,INTC,154,62.974998474121094,"March 01, 2021 at 10:30:00 AM",INTC,154.0,63.060001373291016,"March 01, 2021 at 02:55:00 PM"
101,INTC,154,62.96260070800781,"March 01, 2021 at 02:55:00 PM",INTC,154.0,60.97999954223633,"March 03, 2021 at 09:30:00 AM"
102,AAPL,75,124.90989685058594,"March 03, 2021 at 09:35:00 AM",AAPL,75.0,121.97000122070312,"March 04, 2021 at 10:40:00 AM"
103,TTWO,52,176.64999389648438,"March 04, 2021 at 10:45:00 AM",TTWO,52.0,176.92999267578125,"March 04, 2021 at 10:50:00 AM"
104,MCD,44,206.80499267578125,"March 04, 2021 at 11:10:00 AM",MCD,44.0,206.80499267578125,"March 04, 2021 at 11:25:00 AM"
105,SNE,89,102.69000244140625,"March 04, 2021 at 11:25:00 AM",SNE,89.0,103.1239013671875,"March 04, 2021 at 11:45:00 AM"
106,MCD,44,206.7899932861328,"March 04, 2021 at 11:50:00 AM",MCD,44.0,207.0,"March 04, 2021 at 12:05:00 PM"
107,QCOM,70,131.1999969482422,"March 04, 2021 at 12:10:00 PM",QCOM,70.0,131.1999969482422,"March 04, 2021 at 12:15:00 PM"
108,AAPL,77,120.61990356445312,"March 04, 2021 at 12:30:00 PM",AAPL,77.0,121.30500030517578,"March 04, 2021 at 12:40:00 PM"
109,PEP,72,129.7100067138672,"March 04, 2021 at 12:40:00 PM",PEP,72.0,129.7100067138672,"March 04, 2021 at 12:45:00 PM"
110,AAPL,77,120.59500122070312,"March 04, 2021 at 01:00:00 PM",AAPL,77.0,120.9800033569336,"March 05, 2021 at 09:30:00 AM"
111,INTC,158,59.290000915527344,"March 05, 2021 at 09:30:00 AM",INTC,158.0,59.439998626708984,"March 05, 2021 at 12:20:00 PM"
112,AMD,121,77.13999938964844,"March 05, 2021 at 12:25:00 PM",AMD,121.0,77.13999938964844,"March 05, 2021 at 12:30:00 PM"
113,AAPL,78,119.08000183105469,"March 05, 2021 at 12:30:00 PM",AAPL,78.0,119.08000183105469,"March 05, 2021 at 12:35:00 PM"
114,INTC,156,59.849998474121094,"March 05, 2021 at 12:40:00 PM",INTC,156.0,59.849998474121094,"March 05, 2021 at 12:45:00 PM"
115,QCOM,73,128.41419982910156,"March 05, 2021 at 12:45:00 PM",QCOM,73.0,128.63999938964844,"March 05, 2021 at 01:00:00 PM"
116,PEP,71,131.5500030517578,"March 05, 2021 at 01:05:00 PM",PEP,71.0,131.77000427246094,"March 05, 2021 at 01:15:00 PM"
117,AAPL,78,119.93000030517578,"March 05, 2021 at 01:15:00 PM",AAPL,78.0,119.93000030517578,"March 05, 2021 at 01:20:00 PM"
118,JNJ,60,155.33999633789062,"March 05, 2021 at 01:20:00 PM",JNJ,60.0,155.33999633789062,"March 05, 2021 at 01:25:00 PM"
119,TTWO,54,172.1199951171875,"March 05, 2021 at 01:25:00 PM",TTWO,54.0,172.32000732421875,"March 05, 2021 at 01:30:00 PM"
120,MSFT,40,232.33999633789062,"March 05, 2021 at 01:30:00 PM",MSFT,40.0,232.75,"March 05, 2021 at 02:55:00 PM"
121,JNJ,60,156.0800018310547,"March 05, 2021 at 02:55:00 PM",JNJ,60.0,156.39010620117188,"March 05, 2021 at 03:35:00 PM"
122,PEP,71,133.02000427246094,"March 05, 2021 at 03:40:00 PM",PEP,71.0,133.1999969482422,"March 05, 2021 at 03:50:00 PM"
123,MSFT,40,232.22999572753906,"March 05, 2021 at 03:50:00 PM",MSFT,40.0,232.22999572753906,"March 05, 2021 at 03:55:00 PM"
124,QCOM,73,129.75,"March 05, 2021 at 03:55:00 PM",QCOM,73.0,128.3300018310547,"March 09, 2021 at 10:30:00 AM"
125,PEP,70,133.36000061035156,"March 09, 2021 at 10:30:00 AM",PEP,70.0,133.50999450683594,"March 09, 2021 at 12:05:00 PM"
126,QCOM,73,128.4250030517578,"March 09, 2021 at 12:05:00 PM",QCOM,73.0,128.57029724121094,"March 09, 2021 at 12:25:00 PM"
127,ABNB,50,185.8647003173828,"March 09, 2021 at 12:25:00 PM",ABNB,50.0,186.1999969482422,"March 09, 2021 at 12:30:00 PM"
128,TMUS,74,127.2300033569336,"March 09, 2021 at 12:40:00 PM",TMUS,74.0,127.38500213623047,"March 09, 2021 at 01:15:00 PM"
129,CSCO,196,48.02830123901367,"March 09, 2021 at 01:15:00 PM",CSCO,196.0,48.084999084472656,"March 09, 2021 at 01:35:00 PM"
130,AAPL,77,121.76899719238281,"March 09, 2021 at 01:35:00 PM",AAPL,77.0,121.94999694824219,"March 09, 2021 at 03:15:00 PM"
131,QCOM,72,129.83990478515625,"March 09, 2021 at 03:15:00 PM",QCOM,72.0,130.6699981689453,"March 10, 2021 at 09:30:00 AM"
132,KO,186,50.915000915527344,"March 10, 2021 at 09:35:00 AM",KO,186.0,50.915000915527344,"March 10, 2021 at 09:40:00 AM"
133,AAPL,78,121.11499786376953,"March 10, 2021 at 09:45:00 AM",AAPL,78.0,121.41000366210938,"March 10, 2021 at 09:50:00 AM"
134,QCOM,73,130.3249969482422,"March 10, 2021 at 09:55:00 AM",QCOM,73.0,131.00999450683594,"March 11, 2021 at 09:30:00 AM"
135,QCOM,72,131.89010620117188,"March 11, 2021 at 09:35:00 AM",QCOM,72.0,132.02999877929688,"March 11, 2021 at 10:10:00 AM"
136,JNJ,60,159.72999572753906,"March 11, 2021 at 10:30:00 AM",JNJ,60.0,160.05999755859375,"March 11, 2021 at 10:55:00 AM"
137,AAPL,78,122.16999816894531,"March 11, 2021 at 11:00:00 AM",AAPL,78.0,122.16999816894531,"March 11, 2021 at 11:05:00 AM"
138,INTC,151,63.587501525878906,"March 11, 2021 at 11:10:00 AM",INTC,151.0,63.665000915527344,"March 11, 2021 at 11:40:00 AM"
139,PEP,71,134.14999389648438,"March 11, 2021 at 11:45:00 AM",PEP,71.0,134.32000732421875,"March 11, 2021 at 01:00:00 PM"
140,INTC,151,63.7599983215332,"March 11, 2021 at 01:05:00 PM",INTC,151.0,63.7599983215332,"March 11, 2021 at 01:10:00 PM"
141,JNJ,60,160.47000122070312,"March 11, 2021 at 01:20:00 PM",JNJ,60.0,160.47000122070312,"March 11, 2021 at 01:35:00 PM"
142,TMUS,74,129.4781036376953,"March 11, 2021 at 01:45:00 PM",TMUS,74.0,129.77000427246094,"March 11, 2021 at 02:30:00 PM"
143,INTC,152,63.380001068115234,"March 11, 2021 at 02:35:00 PM",INTC,152.0,63.380001068115234,"March 11, 2021 at 02:45:00 PM"
144,TTWO,56,170.75,"March 11, 2021 at 02:55:00 PM",TTWO,56.0,170.93499755859375,"March 11, 2021 at 03:05:00 PM"
145,AMD,118,81.76000213623047,"March 11, 2021 at 03:05:00 PM",AMD,118.0,81.93000030517578,"March 15, 2021 at 09:30:00 AM"
146,JNJ,60,159.33999633789062,"March 15, 2021 at 09:40:00 AM",JNJ,60.0,159.33999633789062,"March 15, 2021 at 09:45:00 AM"
147,AMD,117,82.33499908447266,"March 15, 2021 at 09:45:00 AM",AMD,117.0,82.5999984741211,"March 15, 2021 at 09:55:00 AM"
148,MSFT,41,234.02000427246094,"March 15, 2021 at 09:55:00 AM",MSFT,41.0,234.02000427246094,"March 15, 2021 at 10:00:00 AM"
149,T,326,29.82270050048828,"March 15, 2021 at 10:00:00 AM",T,326.0,29.854999542236328,"March 15, 2021 at 10:25:00 AM"
150,ABNB,46,211.39999389648438,"March 15, 2021 at 10:25:00 AM",ABNB,46.0,213.2100067138672,"March 15, 2021 at 10:35:00 AM"
151,AAPL,80,122.4801025390625,"March 15, 2021 at 10:35:00 AM",AAPL,80.0,122.83999633789062,"March 15, 2021 at 10:45:00 AM"
152,ABNB,46,211.94000244140625,"March 15, 2021 at 10:45:00 AM",ABNB,46.0,211.94000244140625,"March 15, 2021 at 11:10:00 AM"
153,QCOM,75,130.4550018310547,"March 15, 2021 at 11:10:00 AM",QCOM,75.0,130.58999633789062,"March 15, 2021 at 01:05:00 PM"
154,QCOM,75,130.50999450683594,"March 15, 2021 at 01:05:00 PM",QCOM,75.0,130.50999450683594,"March 15, 2021 at 01:30:00 PM"
155,AMD,120,82.01000213623047,"March 15, 2021 at 01:30:00 PM",AMD,120.0,82.16000366210938,"March 15, 2021 at 02:05:00 PM"
156,JNJ,61,160.3170928955078,"March 15, 2021 at 02:05:00 PM",JNJ,61.0,160.5500030517578,"March 15, 2021 at 02:25:00 PM"
157,MCD,45,218.10499572753906,"March 15, 2021 at 02:25:00 PM",MCD,45.0,218.74000549316406,"March 15, 2021 at 03:40:00 PM"
158,AAPL,80,123.7300033569336,"March 15, 2021 at 03:45:00 PM",AAPL,80.0,123.87000274658203,"March 15, 2021 at 03:55:00 PM"
159,INTC,155,63.79999923706055,"March 15, 2021 at 03:55:00 PM",INTC,155.0,64.1500015258789,"March 16, 2021 at 09:30:00 AM"
160,AAPL,79,125.4800033569336,"March 16, 2021 at 09:35:00 AM",AAPL,79.0,126.0,"March 16, 2021 at 09:45:00 AM"
161,PEP,75,133.4600067138672,"March 16, 2021 at 09:45:00 AM",PEP,75.0,133.4600067138672,"March 16, 2021 at 09:50:00 AM"
162,JNJ,62,160.85000610351562,"March 16, 2021 at 09:50:00 AM",JNJ,62.0,160.85000610351562,"March 16, 2021 at 11:10:00 AM"
163,PEP,74,133.7449951171875,"March 16, 2021 at 11:15:00 AM",PEP,74.0,133.9499969482422,"March 16, 2021 at 01:15:00 PM"
164,CSCO,202,49.595001220703125,"March 16, 2021 at 01:35:00 PM",CSCO,202.0,49.595001220703125,"March 16, 2021 at 01:40:00 PM"
165,QCOM,74,134.18150329589844,"March 16, 2021 at 01:40:00 PM",QCOM,74.0,133.94000244140625,"March 17, 2021 at 02:45:00 PM"
166,MCD,44,224.5,"March 17, 2021 at 02:45:00 PM",MCD,44.0,224.72760009765625,"March 17, 2021 at 03:10:00 PM"
167,JNJ,62,160.77000427246094,"March 17, 2021 at 03:25:00 PM",JNJ,62.0,160.77000427246094,"March 17, 2021 at 03:30:00 PM"
168,ABNB,49,200.72999572753906,"March 17, 2021 at 03:35:00 PM",ABNB,49.0,201.2100067138672,"March 17, 2021 at 03:55:00 PM"
169,QCOM,75,133.92999267578125,"March 17, 2021 at 03:55:00 PM",QCOM,75.0,130.69000244140625,"March 19, 2021 at 10:30:00 AM"
170,PEP,73,133.22000122070312,"March 19, 2021 at 10:40:00 AM",PEP,73.0,133.22000122070312,"March 19, 2021 at 10:55:00 AM"
171,KO,193,50.619998931884766,"March 19, 2021 at 10:55:00 AM",KO,193.0,50.619998931884766,"March 19, 2021 at 11:00:00 AM"
172,AAPL,81,120.43499755859375,"March 19, 2021 at 11:00:00 AM",AAPL,81.0,120.58999633789062,"March 19, 2021 at 11:55:00 AM"
173,TTWO,57,170.7100067138672,"March 19, 2021 at 11:55:00 AM",TTWO,57.0,170.7100067138672,"March 19, 2021 at 12:00:00 PM"
174,TMUS,79,123.8499984741211,"March 19, 2021 at 12:05:00 PM",TMUS,79.0,123.8499984741211,"March 19, 2021 at 12:20:00 PM"
175,MSFT,42,231.22999572753906,"March 19, 2021 at 12:20:00 PM",MSFT,42.0,231.5399932861328,"March 19, 2021 at 12:35:00 PM"
176,JNJ,61,160.38999938964844,"March 19, 2021 at 12:45:00 PM",JNJ,61.0,160.38999938964844,"March 19, 2021 at 12:50:00 PM"
177,TMUS,79,123.70999908447266,"March 19, 2021 at 12:50:00 PM",TMUS,79.0,124.0199966430664,"March 19, 2021 at 01:00:00 PM"
178,KO,195,50.40999984741211,"March 19, 2021 at 01:10:00 PM",KO,195.0,50.474998474121094,"March 19, 2021 at 03:25:00 PM"
179,JNJ,61,160.5399932861328,"March 19, 2021 at 03:25:00 PM",JNJ,61.0,160.7100067138672,"March 19, 2021 at 03:35:00 PM"
180,MSFT,42,231.1300048828125,"March 19, 2021 at 03:35:00 PM",MSFT,42.0,231.375,"March 19, 2021 at 03:45:00 PM"
181,SNE,93,105.47000122070312,"March 19, 2021 at 03:45:00 PM",SNE,93.0,106.0,"March 22, 2021 at 09:30:00 AM"
182,QCOM,74,133.3300018310547,"March 22, 2021 at 09:30:00 AM",QCOM,74.0,133.3300018310547,"March 22, 2021 at 09:35:00 AM"
183,TXN,55,179.51499938964844,"March 22, 2021 at 09:35:00 AM",TXN,55.0,179.77000427246094,"March 22, 2021 at 11:25:00 AM"
184,QCOM,74,133.94000244140625,"March 22, 2021 at 11:25:00 AM",QCOM,74.0,134.22000122070312,"March 22, 2021 at 11:35:00 AM"
185,QCOM,74,134.11000061035156,"March 22, 2021 at 11:45:00 AM",QCOM,74.0,134.11000061035156,"March 22, 2021 at 11:50:00 AM"
186,MSFT,42,236.0428009033203,"March 22, 2021 at 11:50:00 AM",MSFT,42.0,236.36500549316406,"March 22, 2021 at 12:10:00 PM"
187,AMD,123,80.7699966430664,"March 22, 2021 at 12:10:00 PM",AMD,123.0,80.7699966430664,"March 22, 2021 at 12:15:00 PM"
