,Date,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,TMUS,TMUS,TMUS,TMUS,TMUS,TMUS,TTWO,TTWO,TTWO,TTWO,TTWO,TTWO,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,T,T,T,T,T,T,MCD,MCD,MCD,MCD,MCD,MCD,CSCO,CSCO,CSCO,CSCO,CSCO,CSCO,SNE,SNE,SNE,SNE,SNE,SNE,KO,KO,KO,KO,KO,KO,INTC,INTC,INTC,INTC,INTC,INTC,TXN,TXN,TXN,TXN,TXN,TXN,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,ABNB,ABNB,ABNB,ABNB,ABNB,ABNB,AMD,AMD,AMD,AMD,AMD,AMD,PEP,PEP,PEP,PEP,PEP,PEP,QCOM,QCOM,QCOM,QCOM,QCOM,QCOM
,,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
95,2019-05-20,138.61000061035156,138.9600067138672,137.67999267578125,138.4199981689453,131.11363220214844,4771100,79.87000274658203,80.93000030517578,75.72000122070312,78.29000091552734,78.29000091552734,20102700,105.86000061035156,106.08000183105469,102.87000274658203,102.9800033569336,102.9800033569336,1840000,126.5199966430664,127.58999633789062,125.76000213623047,126.22000122070312,123.77515411376953,23706900,32.279998779296875,33.08000183105469,31.959999084472656,32.189998626708984,28.283687591552734,53455200,199.22000122070312,200.67999267578125,198.27999877929688,198.99000549316406,189.6113739013672,2217400,55.79999923706055,56.38999938964844,55.54999923706055,56.0099983215332,52.598297119140625,21004100,52.540000915527344,52.880001068115234,52.0099983215332,52.20000076293945,51.6822624206543,2019939,49.040000915527344,49.13999938964844,48.7599983215332,48.849998474121094,45.801387786865234,13850500,44.0,44.52000045776367,43.45000076293945,43.560001373291016,41.733699798583984,28675000,103.08999633789062,105.88999938964844,103.08999633789062,104.7300033569336,99.77198028564453,7519900,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,45.006248474121094,154449200,,,,,,,26.979999542236328,27.239999771118164,26.489999771118164,26.68000030517578,26.68000030517578,69757400,130.0399932861328,130.4499969482422,129.5500030517578,129.99000549316406,122.6846694946289,3965600,77.94999694824219,78.33000183105469,76.06999969482422,76.62000274658203,72.53656768798828,32679300
96,2019-05-21,139.1199951171875,139.57000732421875,138.0800018310547,138.1199951171875,130.8294677734375,4859000,78.16000366210938,78.29000091552734,76.77999877929688,77.1500015258789,77.1500015258789,6339000,103.1500015258789,104.0999984741211,101.75,103.75,103.75,2087600,127.43000030517578,127.52999877929688,126.58000183105469,126.9000015258789,124.4419937133789,15293300,32.2400016784668,32.63999938964844,32.09000015258789,32.40999984741211,28.476991653442383,23313500,200.88999938964844,201.14999389648438,199.07000732421875,199.83999633789062,190.42132568359375,2264600,56.68000030517578,56.75,56.130001068115234,56.52000045776367,53.077232360839844,18562300,51.22999954223633,51.22999954223633,50.560001373291016,51.029998779296875,50.523868560791016,1451257,49.0,49.029998779296875,48.45000076293945,48.599998474121094,45.56698989868164,10587400,44.34000015258789,44.779998779296875,44.18000030517578,44.459999084472656,42.595970153808594,25543400,106.9000015258789,108.0,106.2699966430664,107.0,101.93450927734375,4977200,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.869056701660156,113459200,,,,,,,27.18000030517578,27.3700008392334,26.93000030517578,27.350000381469727,27.350000381469727,46079200,130.5800018310547,130.5800018310547,128.85000610351562,129.0500030517578,121.7974853515625,4080800,78.91000366210938,79.04000091552734,77.22000122070312,77.75,73.60635375976562,17282200
97,2019-05-22,138.35000610351562,138.9499969482422,137.49000549316406,138.75999450683594,131.43568420410156,5456800,76.48999786376953,77.12999725341797,76.13999938964844,76.3499984741211,76.3499984741211,3287300,103.77999877929688,105.37999725341797,103.4800033569336,104.2300033569336,104.2300033569336,1612400,126.62000274658203,128.24000549316406,126.5199966430664,127.66999816894531,125.19705963134766,15396500,32.2400016784668,32.45000076293945,32.119998931884766,32.279998779296875,28.36276626586914,19988800,199.52000427246094,200.1699981689453,198.5,199.9600067138672,190.53567504882812,1760300,56.220001220703125,56.29999923706055,55.66999816894531,55.689998626708984,52.297794342041016,19479200,50.630001068115234,50.720001220703125,50.369998931884766,50.4900016784668,49.98922348022461,1127840,48.779998779296875,49.709999084472656,48.720001220703125,49.650001525878906,46.55146408081055,16050400,44.150001525878906,44.459999084472656,43.849998474121094,44.0,42.15525817871094,16932500,106.58999633789062,107.88999938964844,106.4000015258789,106.77999877929688,101.72491455078125,3297000,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.93004608154297,118994400,,,,,,,27.1200008392334,27.59000015258789,27.06999969482422,27.40999984741211,27.40999984741211,40035300,129.10000610351562,130.63999938964844,128.9499969482422,130.07000732421875,122.76017761230469,3588000,69.12999725341797,71.73999786376953,67.97000122070312,69.30999755859375,65.61615753173828,66150700
98,2019-05-23,138.5,139.85000610351562,137.6699981689453,139.7899932861328,132.4113006591797,6951800,76.26000213623047,77.0,75.25,76.01000213623047,76.01000213623047,3887000,103.18000030517578,104.76000213623047,102.55999755859375,104.37999725341797,104.37999725341797,1492000,126.19999694824219,126.29000091552734,124.73999786376953,126.18000030517578,123.73593139648438,23603800,32.18000030517578,32.31999969482422,31.93000030517578,32.13999938964844,28.239755630493164,24665500,198.80999755859375,199.42999267578125,198.10000610351562,198.97000122070312,189.5923309326172,3560400,54.90999984741211,55.0099983215332,53.939998626708984,54.189998626708984,50.889156341552734,22734200,48.47999954223633,48.57099914550781,48.130001068115234,48.34000015258789,47.86054611206055,1894501,49.5,49.900001525878906,49.459999084472656,49.849998474121094,46.73897933959961,12199400,43.369998931884766,44.7400016784668,42.86000061035156,44.529998779296875,42.66303253173828,35783900,105.77999877929688,105.98999786376953,104.3499984741211,105.83000183105469,100.81989288330078,4828000,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,44.16310119628906,146118800,,,,,,,26.989999771118164,27.100000381469727,26.030000686645508,26.360000610351562,26.360000610351562,67809200,129.60000610351562,130.89999389648438,129.50999450683594,129.97000122070312,122.66578674316406,3901400,67.0199966430664,68.2699966430664,65.9000015258789,68.26000213623047,64.62212371826172,31820700
99,2019-05-24,139.5,139.5,138.55999755859375,138.85000610351562,132.42083740234375,5473300,76.5,77.44999694824219,75.62999725341797,77.2699966430664,77.2699966430664,3579500,104.55000305175781,105.61000061035156,103.73999786376953,105.0199966430664,105.0199966430664,1196700,126.91000366210938,127.41999816894531,125.97000122070312,126.23999786376953,123.79476165771484,14123400,32.31999969482422,32.349998474121094,32.099998474121094,32.27000045776367,28.353981018066406,16156700,199.8699951171875,199.89999389648438,197.3300018310547,197.77000427246094,188.44888305664062,2105800,54.56999969482422,54.66999816894531,54.060001373291016,54.369998931884766,51.058197021484375,13057600,48.66999816894531,49.18000030517578,48.66999816894531,48.97999954223633,48.494197845458984,814183,49.81999969482422,49.88999938964844,49.529998779296875,49.61000061035156,46.51396560668945,6887600,44.59000015258789,45.04999923706055,44.4900016784668,44.56999969482422,42.701358795166016,27168100,106.52999877929688,107.48999786376953,104.91999816894531,105.05999755859375,100.08634185791016,2786400,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.99348831176758,94858800,,,,,,,26.610000610351562,26.93000030517578,26.399999618530273,26.440000534057617,26.440000534057617,39835800,130.3300018310547,130.47999572753906,128.9600067138672,129.5,122.22220611572266,2702700,68.93000030517578,69.1500015258789,65.97000122070312,66.20999908447266,62.681365966796875,21420000
100,2019-05-28,139.0,140.49000549316406,137.0500030517578,137.07000732421875,130.7232666015625,11919600,77.55000305175781,77.9800033569336,75.88999938964844,75.91000366210938,75.91000366210938,5391300,105.73999786376953,107.48999786376953,105.16000366210938,106.54000091552734,106.54000091552734,1702800,126.9800033569336,128.0,126.05000305175781,126.16000366210938,123.71632385253906,23128400,32.33000183105469,32.41999816894531,31.90999984741211,31.93000030517578,28.055238723754883,24523100,198.27999877929688,199.3800048828125,196.3800048828125,196.6699981689453,187.40072631835938,3675100,54.7400016784668,55.029998779296875,53.81999969482422,53.93000030517578,50.644996643066406,29769200,49.709999084472656,49.72999954223633,49.09000015258789,49.16999816894531,48.68231201171875,879469,49.599998474121094,49.66999816894531,49.029998779296875,49.099998474121094,46.035789489746094,18614000,44.65999984741211,44.689998626708984,43.29999923706055,43.56999969482422,41.743282318115234,34779900,105.88999938964844,105.94999694824219,103.1500015258789,103.20999908447266,98.32392120361328,5707100,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.81158447265625,111792800,,,,,,,27.270000457763672,29.670000076293945,27.059999465942383,29.049999237060547,29.049999237060547,146949600,129.5,129.89999389648438,127.36000061035156,127.62999725341797,120.45729064941406,8806000,66.63999938964844,67.70999908447266,65.23999786376953,65.37000274658203,61.88614273071289,22667300
101,2019-05-29,135.88999938964844,135.88999938964844,128.52000427246094,131.3300018310547,125.24905395507812,23247400,75.81999969482422,76.6500015258789,75.29000091552734,76.12999725341797,76.12999725341797,3540700,105.62999725341797,107.75,105.08999633789062,107.0,107.0,2261100,125.37999725341797,125.38999938964844,124.04000091552734,124.94000244140625,122.51995086669922,22763100,31.90999984741211,32.209999084472656,31.690000534057617,31.90999984741211,28.037668228149414,26948900,195.85000610351562,196.6999969482422,194.85000610351562,196.02000427246094,186.7813720703125,2925100,53.54999923706055,53.54999923706055,52.86000061035156,53.18000030517578,49.9406852722168,19762100,48.459999084472656,48.470001220703125,48.0099983215332,48.22999954223633,47.75163650512695,869646,48.7400016784668,49.029998779296875,48.40999984741211,48.61000061035156,45.57637405395508,12534600,43.349998474121094,44.529998779296875,43.33000183105469,44.22999954223633,42.375614166259766,28450300,102.66000366210938,104.9000015258789,101.56999969482422,104.1500015258789,99.21943664550781,4923400,44.10499954223633,44.837501525878906,44.0,44.345001220703125,43.60264205932617,113924800,,,,,,,29.0,29.31999969482422,27.729999542236328,28.09000015258789,28.09000015258789,99969600,127.58000183105469,128.30999755859375,126.83999633789062,128.1699981689453,120.96694946289062,5502700,65.36000061035156,66.1500015258789,64.76000213623047,65.76000213623047,62.255348205566406,16312600
102,2019-05-30,131.44000244140625,132.82000732421875,131.1699981689453,132.11000061035156,125.9929428100586,7360600,76.04000091552734,76.56999969482422,75.0199966430664,76.02999877929688,76.02999877929688,4111900,107.0999984741211,107.70999908447266,106.08999633789062,106.98999786376953,106.98999786376953,1338100,125.26000213623047,125.76000213623047,124.77999877929688,125.7300033569336,123.29463958740234,16829600,31.959999084472656,32.06999969482422,31.639999389648438,31.860000610351562,27.993738174438477,24227600,196.00999450683594,199.4199981689453,195.77999877929688,199.24000549316406,189.84959411621094,2685000,53.439998626708984,53.779998779296875,53.34000015258789,53.56999969482422,50.306922912597656,12954300,48.54999923706055,48.790000915527344,48.29999923706055,48.529998779296875,48.04866027832031,613096,48.720001220703125,49.310001373291016,48.66999816894531,49.25,46.17643356323242,9087200,44.29999923706055,45.029998779296875,44.22999954223633,44.72999954223633,42.854652404785156,21618900,104.4800033569336,106.0999984741211,104.12999725341797,105.44000244140625,100.4483642578125,3365700,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.828792572021484,84873600,,,,,,,28.399999618530273,28.559999465942383,27.600000381469727,28.030000686645508,28.030000686645508,65289100,128.14999389648438,128.91000366210938,127.77999877929688,128.61000061035156,121.3822250366211,2710300,65.97000122070312,67.06999969482422,65.93000030517578,66.58999633789062,63.04111099243164,11554600
103,2019-05-31,131.52000427246094,132.0,129.61000061035156,131.14999389648438,125.077392578125,7811000,74.80999755859375,75.25,73.27999877929688,73.44000244140625,73.44000244140625,5147800,106.0,108.83000183105469,105.68000030517578,108.1500015258789,108.1500015258789,2018400,124.2300033569336,124.62000274658203,123.31999969482422,123.68000030517578,121.28435516357422,26646800,31.059999465942383,31.15999984741211,30.3799991607666,30.579999923706055,26.869064331054688,49412600,197.41000366210938,200.02999877929688,197.25,198.27000427246094,190.03170776367188,3669100,52.790000915527344,52.880001068115234,52.0099983215332,52.029998779296875,48.86072540283203,20480400,47.97999954223633,48.099998474121094,47.709999084472656,48.0,47.52391815185547,1085188,49.0,49.310001373291016,48.779998779296875,49.130001068115234,46.063926696777344,11368600,44.18000030517578,44.970001220703125,43.93000030517578,44.040000915527344,42.193580627441406,25532500,104.31999969482422,106.12000274658203,104.0,104.30999755859375,99.3718490600586,4463100,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,43.03481674194336,108174400,,,,,,,27.56999969482422,28.360000610351562,27.399999618530273,27.40999984741211,27.40999984741211,68667800,128.0,128.4499969482422,126.98999786376953,128.0,120.80650329589844,4191200,65.77999877929688,67.83999633789062,65.52999877929688,66.81999969482422,63.25885772705078,15060300
104,2019-06-03,131.5,132.39999389648438,131.0399932861328,131.44000244140625,125.35396575927734,8434600,73.62000274658203,74.63999938964844,73.37000274658203,74.19999694824219,74.19999694824219,2941000,106.98999786376953,108.26000213623047,105.5199966430664,105.94999694824219,105.94999694824219,2013300,123.8499984741211,124.37000274658203,119.01000213623047,119.83999633789062,117.51873016357422,37983600,30.719999313354492,31.350000381469727,30.68000030517578,31.09000015258789,27.317174911499023,36323600,198.36000061035156,199.10000610351562,197.32000732421875,198.77999877929688,190.5205078125,3211800,52.04999923706055,52.56999969482422,51.4900016784668,51.779998779296875,48.625953674316406,22380500,48.0099983215332,48.36000061035156,47.70000076293945,47.779998779296875,47.30609893798828,849626,49.15999984741211,49.97999954223633,49.02000045776367,49.97999954223633,46.86087417602539,14167200,44.25,44.59000015258789,43.20000076293945,43.459999084472656,41.63789749145508,31155700,105.04000091552734,106.9800033569336,104.58999633789062,105.16999816894531,100.1911392211914,4504500,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,42.5997200012207,161584400,,,,,,,28.75,29.6200008392334,27.290000915527344,27.579999923706055,27.579999923706055,147532200,127.86000061035156,129.16000366210938,127.48999786376953,128.97999572753906,121.7314224243164,3588700,67.08999633789062,68.12999725341797,66.27999877929688,66.66000366210938,63.107391357421875,13620700
105,2019-06-04,132.60000610351562,134.3000030517578,132.5800018310547,133.72999572753906,127.53791046142578,6648900,74.62999725341797,75.73999786376953,74.5199966430664,75.69000244140625,75.69000244140625,3144700,108.22000122070312,109.0,105.31999969482422,108.98999786376953,108.98999786376953,1972200,121.27999877929688,123.27999877929688,120.6500015258789,123.16000366210938,120.77442932128906,29382600,31.389999389648438,31.5,30.979999542236328,31.479999542236328,27.659847259521484,31262200,199.0,200.3000030517578,198.7899932861328,199.6300048828125,191.33518981933594,3829900,52.47999954223633,53.63999938964844,52.40999984741211,53.22999954223633,49.98763656616211,21689300,47.630001068115234,48.165000915527344,47.290000915527344,48.130001068115234,47.65262985229492,1014307,50.0,50.279998779296875,49.619998931884766,50.0,46.87962341308594,12010600,44.15999984741211,44.86000061035156,43.77000045776367,44.790000915527344,42.912132263183594,28094900,107.16000366210938,109.25,106.3499984741211,109.12000274658203,103.95415496826172,4924700,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,44.15818405151367,123872000,,,,,,,28.389999389648438,29.59000015258789,27.90999984741211,29.56999969482422,29.56999969482422,107549500,129.75,129.80999755859375,128.02000427246094,129.07000732421875,121.81636810302734,4242400,67.61000061035156,68.5,66.69999694824219,68.44999694824219,64.80198669433594,15866700
106,2019-06-05,134.6999969482422,135.1300048828125,133.86000061035156,134.3800048828125,128.15782165527344,6860600,75.94000244140625,76.55000305175781,75.66999816894531,76.29000091552734,76.29000091552734,1970200,110.0,111.70999908447266,108.69000244140625,111.55000305175781,111.55000305175781,1612900,124.94999694824219,125.87000274658203,124.20999908447266,125.83000183105469,123.39270782470703,24926100,31.6200008392334,31.709999084472656,31.420000076293945,31.68000030517578,27.83557891845703,20430800,200.0800018310547,200.55999755859375,199.25,200.1300048828125,191.81442260742188,4294600,53.849998474121094,54.790000915527344,53.75,54.75,51.41504669189453,22521900,48.5,48.5,47.72999954223633,48.11000061035156,47.63282775878906,764152,50.0099983215332,51.13999938964844,49.689998626708984,50.779998779296875,47.61094284057617,15837600,45.11000061035156,45.18000030517578,44.189998626708984,44.54999923706055,42.68219757080078,20802000,110.0,110.29000091552734,107.77999877929688,109.4800033569336,104.29710388183594,3977400,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.87104415893555,119093600,,,,,,,29.93000030517578,29.989999771118164,29.030000686645508,29.5,29.5,79481500,129.22000122070312,131.60000610351562,128.86000061035156,131.38999938964844,124.00598907470703,5084200,68.04000091552734,68.33000183105469,65.83000183105469,67.0199966430664,64.02814483642578,11779200
107,2019-06-06,134.89999389648438,137.66000366210938,134.58999633789062,136.67999267578125,130.351318359375,9115800,76.13999938964844,76.44000244140625,74.61000061035156,75.94999694824219,75.94999694824219,2671000,111.7300033569336,113.69999694824219,110.20999908447266,110.66999816894531,110.66999816894531,1548600,126.44000244140625,127.97000122070312,125.5999984741211,127.81999969482422,125.34416198730469,21459000,31.799999237060547,32.16999816894531,31.700000762939453,32.099998474121094,28.20461082458496,24411700,200.1199951171875,203.3800048828125,200.02999877929688,203.0500030517578,194.61309814453125,4657600,54.88999938964844,55.29999923706055,54.209999084472656,55.099998474121094,51.74372863769531,15927300,47.63999938964844,47.7599983215332,47.33000183105469,47.45000076293945,46.979373931884766,1159918,50.90999984741211,51.540000915527344,50.59000015258789,51.400001525878906,48.19225311279297,15190400,44.75,45.16999816894531,44.5099983215332,45.099998474121094,43.20913314819336,19076200,109.51000213623047,110.66999816894531,108.79000091552734,110.19000244140625,104.9734878540039,4734100,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,45.52982711791992,90105200,,,,,,,29.8700008392334,31.979999542236328,29.84000015258789,31.81999969482422,31.81999969482422,131267800,131.0800018310547,132.27000427246094,130.55999755859375,131.97999572753906,125.47482299804688,5528000,66.91999816894531,67.97000122070312,66.2699966430664,67.58999633789062,64.57269287109375,10781700
108,2019-06-07,137.58999633789062,139.58999633789062,137.13999938964844,138.5500030517578,132.13475036621094,6533900,76.55000305175781,77.13999938964844,76.30999755859375,77.02999877929688,77.02999877929688,2256600,111.66999816894531,112.62000274658203,110.9000015258789,111.6500015258789,111.6500015258789,1126000,129.19000244140625,132.25,128.25999450683594,131.39999389648438,128.85479736328125,33885600,32.16999816894531,32.70000076293945,32.13999938964844,32.4900016784668,28.547283172607422,31788400,203.5,206.38999938964844,203.5,205.47999572753906,196.94210815429688,4345000,55.40999984741211,56.29999923706055,55.029998779296875,55.93000030517578,52.52317428588867,17394900,48.13999938964844,49.099998474121094,48.13999938964844,48.86000061035156,48.375389099121094,1146338,51.470001220703125,52.189998626708984,51.45000076293945,51.4900016784668,48.27663803100586,15293600,45.25,46.119998931884766,45.099998474121094,46.029998779296875,44.10014343261719,24370300,111.13999938964844,111.83000183105469,110.58999633789062,111.16999816894531,105.90708923339844,5408600,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,46.74169921875,122737600,,,,,,,31.940000534057617,32.599998474121094,31.56999969482422,32.40999984741211,32.40999984741211,86841100,132.83999633789062,134.7100067138672,132.58999633789062,133.47000122070312,126.89140319824219,6332700,67.69000244140625,68.77999877929688,67.30000305175781,68.69000244140625,65.62360382080078,10495600
109,2019-06-10,138.60000610351562,139.14999389648438,137.60000610351562,139.02000427246094,132.5830078125,4994700,77.05999755859375,77.37999725341797,76.37999725341797,76.66999816894531,76.66999816894531,3096000,112.18000030517578,112.73999786376953,109.93000030517578,111.77999877929688,111.77999877929688,1095300,132.39999389648438,134.0800018310547,132.0,132.60000610351562,130.03158569335938,26477100,32.689998626708984,33.0,31.860000610351562,31.93000030517578,28.055238723754883,30927300,206.10000610351562,206.10000610351562,199.74000549316406,201.3000030517578,192.93582153320312,4647500,56.13999938964844,56.650001525878906,55.959999084472656,56.41999816894531,52.98332214355469,16871000,49.65999984741211,49.79499816894531,49.165000915527344,49.619998931884766,49.12785339355469,1711174,51.540000915527344,51.540000915527344,51.09000015258789,51.380001068115234,48.17350769042969,9737400,46.22999954223633,47.189998626708984,46.20000076293945,46.79999923706055,44.83786392211914,20806100,111.76000213623047,113.51000213623047,111.0,112.62999725341797,107.29796600341797,4656800,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,47.33903121948242,104883600,,,,,,,33.529998779296875,34.29999923706055,33.08000183105469,33.22999954223633,33.22999954223633,97668800,133.17999267578125,133.67999267578125,132.36000061035156,133.58999633789062,127.0054702758789,2957900,69.0,71.45999908447266,69.0,70.54000091552734,67.3910140991211,15229200
110,2019-06-11,139.67999267578125,140.66000366210938,139.5,139.77999877929688,133.30780029296875,8230500,77.12999725341797,77.45999908447266,74.62999725341797,75.45999908447266,75.45999908447266,3822500,112.20999908447266,112.81999969482422,109.70999908447266,110.29000091552734,110.29000091552734,955800,133.8800048828125,134.24000549316406,131.27999877929688,132.10000610351562,129.541259765625,23913700,32.060001373291016,32.439998626708984,32.029998779296875,32.11000061035156,28.213396072387695,19612600,202.3000030517578,203.64999389648438,201.38999938964844,203.25999450683594,194.81436157226562,2991400,56.7400016784668,57.560001373291016,56.72999954223633,57.11000061035156,53.63129425048828,26723700,49.880001068115234,50.119998931884766,49.66999816894531,49.81999969482422,49.325870513916016,1064124,51.45000076293945,51.59000015258789,51.18000030517578,51.33000183105469,48.12662887573242,9915600,47.2599983215332,47.31999969482422,46.52000045776367,46.849998474121094,44.885765075683594,18415500,114.30999755859375,114.33999633789062,111.97000122070312,112.93000030517578,107.58377075195312,4775700,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.8871955871582,107731600,,,,,,,33.43000030517578,33.4900016784668,31.81999969482422,32.40999984741211,32.40999984741211,82834900,134.05999755859375,134.33999633789062,132.69000244140625,133.1999969482422,126.63468933105469,3553600,71.58000183105469,72.22000122070312,70.2699966430664,71.23999786376953,68.05976104736328,11839500
111,2019-06-12,140.3000030517578,142.91000366210938,140.3000030517578,141.67999267578125,135.11981201171875,9216500,75.83000183105469,75.9000015258789,74.6500015258789,75.37999725341797,75.37999725341797,3296200,111.0999984741211,111.12999725341797,108.43000030517578,108.70999908447266,108.70999908447266,1434300,131.39999389648438,131.97000122070312,130.7100067138672,131.49000549316406,128.94308471679688,17092500,32.11000061035156,32.310001373291016,32.029998779296875,32.18000030517578,28.274904251098633,19282900,204.49000549316406,205.49000549316406,203.6999969482422,204.92999267578125,196.4149932861328,2874000,56.04999923706055,56.59000015258789,55.650001525878906,55.86000061035156,52.457435607910156,23183000,49.16999816894531,49.529998779296875,49.0,49.380001068115234,48.89023208618164,1579918,51.5,52.13999938964844,51.470001220703125,51.63999938964844,48.417274475097656,11088100,46.66999816894531,46.66999816894531,46.25,46.31999969482422,44.377986907958984,15900600,112.4800033569336,112.79000091552734,109.9800033569336,110.33999633789062,105.11638641357422,4105400,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,47.73478698730469,73012800,,,,,,,32.0,32.56999969482422,31.920000076293945,32.18000030517578,32.18000030517578,56298700,134.00999450683594,134.44000244140625,132.66000366210938,133.13999938964844,126.57765197753906,3302800,69.52999877929688,70.37000274658203,69.19999694824219,69.58999633789062,66.48340606689453,9396200
112,2019-06-13,141.72000122070312,141.9499969482422,140.2100067138672,140.7100067138672,134.1947479248047,7500800,75.16999816894531,75.27999877929688,74.01000213623047,74.44999694824219,74.44999694824219,4279700,108.86000061035156,111.16000366210938,108.70999908447266,110.72000122070312,110.72000122070312,999000,131.97999572753906,133.0,131.55999755859375,132.32000732421875,129.75698852539062,17200800,32.220001220703125,32.33000183105469,32.119998931884766,32.290000915527344,28.37155532836914,16873400,205.1999969482422,205.39999389648438,203.66000366210938,204.49000549316406,195.99327087402344,2277800,55.91999816894531,56.27000045776367,55.779998779296875,56.16999816894531,52.74855422973633,15785300,49.40999984741211,49.86000061035156,49.38999938964844,49.66999816894531,49.17735290527344,1199122,51.459999084472656,51.70000076293945,50.779998779296875,51.130001068115234,48.31333541870117,10353600,46.599998474121094,46.959999084472656,46.529998779296875,46.70000076293945,44.7420539855957,12267600,110.76000213623047,111.36000061035156,110.31999969482422,111.18000030517578,105.91661834716797,3392000,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,47.72495651245117,86698400,,,,,,,32.38999938964844,32.5,31.059999465942383,31.389999389648438,31.389999389648438,63556000,133.4499969482422,133.7899932861328,131.85000610351562,132.94000244140625,126.38751220703125,2851400,69.97000122070312,70.48999786376953,69.37999725341797,69.93000030517578,66.80823516845703,6790500
113,2019-06-14,141.22999572753906,141.49000549316406,140.0399932861328,140.08999633789062,133.60345458984375,6548100,74.66999816894531,78.0,74.27999877929688,74.9000015258789,74.9000015258789,4813600,110.5,110.7699966430664,108.91999816894531,110.36000061035156,110.36000061035156,1074600,132.25999450683594,133.7899932861328,131.63999938964844,132.4499969482422,129.88449096679688,17821700,32.34000015258789,32.439998626708984,32.18000030517578,32.349998474121094,28.424270629882812,19848500,204.0,205.80999755859375,203.77999877929688,205.2899932861328,196.76002502441406,2715800,55.9900016784668,56.02000045776367,54.65999984741211,54.75,51.41504669189453,22530500,50.540000915527344,51.560001373291016,50.43000030517578,51.33000183105469,50.82089614868164,3736129,51.04999923706055,51.529998779296875,51.04999923706055,51.310001373291016,48.48342514038086,8694300,45.83000183105469,46.41999816894531,45.54999923706055,46.189998626708984,44.25343322753906,15381100,106.83999633789062,109.05000305175781,106.80000305175781,107.30999755859375,102.22982025146484,7137800,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,47.37836837768555,75046000,,,,,,,30.700000762939453,30.959999084472656,30.020000457763672,30.360000610351562,30.360000610351562,70373000,133.00999450683594,133.5399932861328,132.55999755859375,132.72999572753906,126.18785095214844,3291800,68.3499984741211,69.12000274658203,67.9000015258789,68.72000122070312,65.65225982666016,12119500
114,2019-06-17,140.0,140.24000549316406,139.2100067138672,139.44000244140625,132.98355102539062,5562800,75.08000183105469,75.43000030517578,74.54000091552734,75.2699966430664,75.2699966430664,2929000,109.91999816894531,112.0199966430664,109.5999984741211,110.29000091552734,110.29000091552734,1157400,132.6300048828125,133.72999572753906,132.52999877929688,132.85000610351562,130.2767333984375,14517800,32.25,32.38999938964844,32.16999816894531,32.29999923706055,28.380338668823242,16814200,205.75,205.75,203.08999633789062,203.80999755859375,195.3415069580078,2694400,54.9900016784668,55.470001220703125,54.86000061035156,55.400001525878906,52.02545928955078,20392600,51.7400016784668,52.66999816894531,51.7400016784668,52.099998474121094,51.583251953125,2555149,51.25,51.47999954223633,50.61000061035156,50.869998931884766,48.06766128540039,12322400,46.13999938964844,46.529998779296875,45.79999923706055,46.130001068115234,44.19595718383789,12643300,107.30000305175781,108.0,106.55000305175781,106.72000122070312,101.66777038574219,3655300,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,47.66104507446289,58676400,,,,,,,30.25,30.450000762939453,29.18000030517578,29.200000762939453,29.200000762939453,70865700,132.72000122070312,133.24000549316406,131.88999938964844,132.52000427246094,125.98821258544922,2725800,69.08999633789062,69.9800033569336,68.9000015258789,69.11000061035156,66.02484893798828,9411100
